host_id,host_name,listings_count,listing_id
70994038,Camilla,4.0,40674840
299078267,Shane,4.0,40676168
34117186,Andrea,7.0,40676282
34117186,Andrea,7.0,40676598
34117186,Andrea,7.0,40676732
34117186,Andrea,7.0,40676886
128183464,Federica,1.0,40678890
314462483,Nicolas Agustin,1.0,40686588
313005172,Residenza,5.0,40686810
299078267,Shane,4.0,40686882
299078267,Shane,4.0,40687274
314631261,Aelius,2.0,40687747
314631261,Aelius,2.0,40687778
299078267,Shane,4.0,40687927
21474710,Carlo,4.0,40688371
245552454,Juno Pantheon&,7.0,40689230
316046055,Nicol�,1.0,40691131
179725419,Rocco,2.0,40692745
65376253,G&J,7.0,40695285
314668859,Hotel Aurelia,1.0,40695678
160324651,Giovanni,1.0,40696339
304827901,Monica,5.0,40697053
314993168,Trastevere,1.0,40697406
65376253,G&J,7.0,40697738
26736507,Roberta,1.0,40697816
304827901,Monica,5.0,40698174
304827901,Monica,5.0,40698782
7392775,Marina,5.0,40699157
73484657,Roman Holidays And...,19.0,40699198
304827901,Monica,5.0,40699498
315915192,Susanna,1.0,40703034
162426274,Frank,5.0,40703504
162426274,Frank,5.0,40704239
133569379,Sergio,7.0,40713582
316057509,Stefano,1.0,40717094
307517579,Itrinus,2.0,40717958
168696526,Alessandro,1.0,40718855
311804750,Federico,4.0,40718895
89457031,Laura,2.0,40720759
316086898,Francesca,1.0,40720795
201977235,Maria Lia,1.0,40721141
295151252,Federico,1.0,40721794
55956166,Claudia,1.0,40725356
23532561,IFlat,175.0,40728744
316233352,Emanuele,1.0,40733023
316035461,Andrea Luca,1.0,40739188
221096228,Fabiano,2.0,40746450
13766340,Andreas,34.0,40747415
316437255,Anna,1.0,40750041
316437898,Giulia,3.0,40750405
316445437,Beata Anna,2.0,40751305
316448104,Luciana,1.0,40752182
241404530,Diego,1.0,40752483
233821212,Marcello,11.0,40753025
28175363,Sara,1.0,40755094
2315268,Alessandra,18.0,40766423
24215489,Chiara,5.0,40766694
72860346,Rosa,7.0,40767155
316692703,Alessandro & Eleonora,1.0,40767340
306480682,Osvaldo,1.0,40768152
316702088,Federica,1.0,40768557
4072738,Alessandro,9.0,40768817
281908319,Jessica,5.0,40769570
16611461,Youcomehere,23.0,40770031
16611461,Youcomehere,23.0,40772835
96122546,CleanBnB Team,111.0,40775070
24526157,Marco,1.0,40776006
316783032,Franco,1.0,40776051
16611461,Youcomehere,23.0,40776174
14684671,Ruggero,3.0,40777165
316445437,Beata Anna,2.0,40778491
289045506,Miao,4.0,40778710
280641664,Serena,3.0,40793653
1806891,Laura,1.0,40793698
280641664,Serena,3.0,40794297
712288,Jimmy,13.0,40796509
270498951,Il Villino,3.0,40796967
317086006,Carla,1.0,40797746
312872430,Scott House,1.0,40798994
38429865,Eshwar,7.0,40799054
38429865,Eshwar,7.0,40799512
38429865,Eshwar,7.0,40799855
146431570,Francesco,6.0,40803541
146431570,Francesco,6.0,40803662
146431570,Francesco,6.0,40803730
146431570,Francesco,6.0,40803777
146431570,Francesco,6.0,40803826
146431570,Francesco,6.0,40803948
47361052,Giorgio,2.0,40805451
160496,Francesco,11.0,40807500
133569379,Sergio,7.0,40809679
93831391,Laura,1.0,40810484
174356532,Unique,7.0,40811842
14394113,Isabella,1.0,40812280
317362781,Juan,1.0,40813747
317312190,Domenico,1.0,40814065
7847493,Ivana Georgina,4.0,40815432
317472210,Celeste,1.0,40818984
157028516,Simone,5.0,40827611
44328091,Valeri,19.0,40829174
44328091,Valeri,19.0,40829612
44328091,Valeri,19.0,40829911
279349445,Valerio,7.0,40831984
133569379,Sergio,7.0,40834609
227122323,Domenico,1.0,40837466
150710302,Giuliano,1.0,40840289
162347026,Alessandra,20.0,40841416
40090756,Paola,5.0,40841628
214073878,Rome,1.0,40849194
313694923,Hostel,5.0,40850162
313694923,Hostel,5.0,40850224
313694923,Hostel,5.0,40850231
313694923,Hostel,5.0,40850252
317956646,Anna,2.0,40852039
317959872,Franco,2.0,40852387
317956646,Anna,2.0,40852549
2315268,Alessandra,18.0,40853433
48398306,Annamaria,1.0,40854069
nan,nan,nan,"CISE 8324"""
317994053,Casa Vacanze G&C House,1.0,40855225
37957439,Maria,4.0,40855784
188267189,Andrea,2.0,40856396
318033082,Iris Dania,1.0,40859014
1322618,Licia,2.0,40859476
312796372,Hotel Roma Tiburtina,3.0,40859543
312796372,Hotel Roma Tiburtina,3.0,40859632
312796372,Hotel Roma Tiburtina,3.0,40859735
107806202,Feffa & Daro,2.0,40859738
16461141,Federico,2.0,40862140
251992180,Lisbeth,1.0,40862621
6997993,Gianluca,9.0,40864204
169011560,Mariangela,2.0,40865085
279349445,Valerio,7.0,40865516
46661187,Gabriella,3.0,40866218
279349445,Valerio,7.0,40866882
143124223,Massimo,1.0,40867349
224869116,Sonder (Rome),60.0,40870031
158037464,Dada,1.0,40874897
70140089,Ester,2.0,40878259
104630956,Laura,6.0,40880442
nan,nan,nan,40882379
Martina,nan,40.0,"AppartamentoExclusive/RelaxRoom"""
318320584,Jobayer,2.0,40883318
224802319,Veronica,2.0,40883645
318352631,Francesca,1.0,40883878
314167308,Shoval,1.0,40884056
316068,Federico,42.0,40885747
311363198,Gabriele,3.0,40886035
311363198,Gabriele,3.0,40886079
281415886,Daniella,4.0,40886142
270498951,Il Villino,3.0,40890953
270498951,Il Villino,3.0,40891308
279349445,Valerio,7.0,40892703
136855894,Trevi,3.0,40909020
226277529,Chiara,1.0,40910650
318745434,Francesca,1.0,40914670
243827256,Teresa & Salvatore,2.0,40917723
224869116,Sonder (Rome),60.0,40919850
318815113,Claudia,2.0,40921825
318820495,Hoque,1.0,40922349
229449957,Aurora,5.0,40925977
229449957,Aurora,5.0,40925992
229449957,Aurora,5.0,40926055
229449957,Aurora,5.0,40926079
315205647,Alessandro,1.0,40932578
311969418,Alessandro,4.0,40932821
311969418,Alessandro,4.0,40932896
214067779,Tiziano,2.0,40933380
37466391,Filippo,1.0,40935774
311781727,Riccardo,1.0,40936026
13766340,Andreas,34.0,40936681
126782257,Joice,5.0,40944819
303273257,Ahmad,1.0,40946943
319164441,Maurizio,1.0,40959356
318903089,Stefano,1.0,40962259
319254870,Daniele,1.0,40964109
319260489,Paola,1.0,40964672
319338417,Valerio,1.0,40969349
1771430,Luca,9.0,40970589
302701553,Dinesh Prasad Kalum,3.0,40976096
166249285,Larisa,4.0,40979747
494485,Massimo,39.0,40984624
494485,Massimo,39.0,40984735
494485,Massimo,39.0,40984893
494485,Massimo,39.0,40984977
300741867,Florida Baloaloa,3.0,40985792
1477208,Paolo,9.0,40989230
9760403,Alessandra,2.0,40992315
10791567,Elena,1.0,40996020
39917719,Cinzia,1.0,40998801
319824192,Claudiu,1.0,41001599
266527891,Alessandro,3.0,41001928
283826884,Rahim,2.0,41006211
300741867,Florida Baloaloa,3.0,41007027
300741867,Florida Baloaloa,3.0,41007299
309259392,Bodio,3.0,41007903
48168101,Silvia,10.0,41014241
48168101,Silvia,10.0,41014581
1369759,Angelo,29.0,41018327
48168101,Silvia,10.0,41019069
320161209,Marco,1.0,41019916
9798266,Noelle,6.0,41020144
276894,Francesco,10.0,41020920
319300548,Pourya,1.0,41020950
23532561,IFlat,175.0,41023900
310692814,Gaia,3.0,41024607
224869116,Sonder (Rome),60.0,41025652
218419057,Laura,5.0,41026216
179951837,Giordano,3.0,41030224
101867513,Diana,1.0,41030547
224869116,Sonder (Rome),60.0,41031033
224869116,Sonder (Rome),60.0,41031196
224869116,Sonder (Rome),60.0,41031644
96122546,CleanBnB Team,111.0,41039621
51734244,Nicola,3.0,41039629
51734244,Nicola,3.0,41040611
51734244,Nicola,3.0,41042219
23532561,IFlat,175.0,41043013
224869116,Sonder (Rome),60.0,41045423
169732777,Mirko,12.0,41047858
254270492,Cristina,2.0,41054343
320859573,Andrea,1.0,41055304
289045506,Miao,4.0,41056098
320918358,Gennarino,1.0,41059056
36327055,Alessio,1.0,41075631
321197089,Vera,1.0,41077686
179951837,Giordano,3.0,41080213
248787607,Gabriella,3.0,41084444
6797602,Maria Alberta,20.0,41084953
12627810,Francesca,4.0,41093652
179951837,Giordano,3.0,41094464
203716596,Giovanni,4.0,41095597
13331165,Accomodalia,19.0,41096110
18873743,Simone,1.0,41097771
321457838,Niccolo',2.0,41098494
87897145,Anna,3.0,41098762
310361432,Roberto,1.0,41099768
1396265,Augusta E Giorgio,7.0,41102608
224869116,Sonder (Rome),60.0,41103253
321518161,Emanuela,2.0,41103626
321518161,Emanuela,2.0,41104026
72044504,Francesca Romana,1.0,41104043
183853316,Apartments And Suites,8.0,41105088
207944341,Francesca,2.0,41118826
321765113,Giovanna,1.0,41118998
158033290,Massimo,1.0,41123109
215075074,Reza,1.0,41127473
757043,Luigi,1.0,41130322
204921892,Emilio,10.0,41138640
33145289,Grace,6.0,41139783
196183878,Giovanni,1.0,41140688
31526704,Rachida,1.0,41142014
94247231,Eva,1.0,41143218
5442846,Maria,2.0,41144157
322165538,Leonidas,2.0,41144226
322220288,Vittoria,2.0,41147113
184992103,Simone,8.0,41147799
184992103,Simone,8.0,41148075
322254610,Silvia,1.0,41149016
311969418,Alessandro,4.0,41160248
311969418,Alessandro,4.0,41160779
133912030,Alessandra,3.0,41161887
9798266,Noelle,6.0,41164333
322664412,Paola,2.0,41166154
6019974,Valentina,3.0,41166594
314412620,Sabbi,2.0,41168047
184992103,Simone,8.0,41169194
27524407,Martina & Simone,1.0,41169218
11658347,Enrico,1.0,41169507
322690887,Diana,4.0,41170685
322690887,Diana,4.0,41170696
36189228,Daniele,4.0,41171197
5617936,Arianna,1.0,41171370
314212140,Stefano House,6.0,41172598
314212140,Stefano House,6.0,41172783
224869116,Sonder (Rome),60.0,41173484
289045506,Miao,4.0,41176801
314212140,Stefano House,6.0,41186708
314212140,Stefano House,6.0,41187134
323081408,Giorgia,1.0,41194692
307219845,Laura & Lorenzo,3.0,41206125
39371988,Marco & Giorgia,2.0,41206388
57249841,Valerio,5.0,41206594
48418997,Victoria,1.0,41206888
191433704,Roberto,1.0,41207227
57249841,Valerio,5.0,41207346
57249841,Valerio,5.0,41207549
57249841,Valerio,5.0,41207720
57249841,Valerio,5.0,41207880
323349229,Meghan,1.0,41208289
31963143,Giorgio,1.0,41209509
82064976,Pier Paolo,1.0,41210915
323404339,Pouya,1.0,41212548
35790313,Gamal,1.0,41215311
181815772,Domenico,3.0,41223483
323551549,Fiona,1.0,41224092
303411435,Mimmo,2.0,41227219
289045506,Miao,4.0,41231695
323645405,Maria Teresa,2.0,41235346
144139510,Paola,4.0,41238144
46570131,Martina,1.0,41240189
55155461,Fabrizio & Roberta,11.0,41247725
23532561,IFlat,175.0,41249171
102856444,Simone,3.0,41249689
272046230,Annalisa,1.0,41251774
187713630,Rosy,1.0,41254705
233821212,Marcello,11.0,41255223
323951228,Patrizia,1.0,41258749
68985325,Silvia,1.0,41263695
324058416,Maurizio,1.0,41266487
317826025,Ann,9.0,41275074
243676962,Dino,8.0,41277908
243676962,Dino,8.0,41279501
66538650,Antonietta,1.0,41285176
302109096,Francesco,8.0,41285310
302109096,Francesco,8.0,41285711
24739408,Antonietta,1.0,41286323
11205562,Maria,2.0,41288266
177351357,Cristina,3.0,41292989
177351357,Cristina,3.0,41293344
9325534,Roberto,5.0,41303309
308266641,Stefano,1.0,41305544
324536104,Ulkar,1.0,41307669
324577332,Francesco,1.0,41312060
324578610,Rita,1.0,41312153
324580049,Lucia,1.0,41312361
247278530,Stefano & Simona,2.0,41317737
49813930,Eleonora,4.0,41319657
187075775,Roberto,2.0,41329504
302701553,Dinesh Prasad Kalum,3.0,41333978
144392517,Domenico,1.0,41334532
302701553,Dinesh Prasad Kalum,3.0,41334957
44328091,Valeri,19.0,41337414
85763417,Concetto,1.0,41339218
323864832,Monkey,1.0,41345761
134553579,Donato,2.0,41346838
38741635,Marco,1.0,41348655
278188066,HH Roma,3.0,41359359
37957439,Maria,4.0,41360653
31892676,Sofia,2.0,41361860
305279340,Simone,3.0,41364292
185273963,Maria Giulia,1.0,41364542
325216220,Alessandro,1.0,41365318
133797764,Merryl,1.0,41366810
34127958,Paola,1.0,41366997
321634479,Iuliia,4.0,41372119
243676962,Dino,8.0,41374778
48947254,Luciano,1.0,41375710
325352712,Michele,1.0,41376975
188377740,Laura,3.0,41381081
294213733,Silvia,1.0,41388094
325508401,Irene,3.0,41388388
44328091,Valeri,19.0,41389156
325523706,Fra,1.0,41390178
325529000,Giorgio,1.0,41390549
221680952,Gianluca,5.0,41393878
23532561,IFlat,175.0,41395511
96122546,CleanBnB Team,111.0,41395949
325602042,Stefano,1.0,41398490
3862357,Stefano,11.0,41399069
169717742,Loredana,1.0,41401608
325508401,Irene,3.0,41401909
325508401,Irene,3.0,41401996
325675871,Andrea & Elena,1.0,41406459
307024583,Silvio,3.0,41411244
109297104,Eleonora,3.0,41416330
317965843,Sabrina,3.0,41416676
162594,Lea Ginevra  (Downtown Srl),5.0,41419851
325853563,Roberta,1.0,41421680
325550391,Parco,2.0,41423978
1524744,Claudia,3.0,41424310
37059038,Marco,1.0,41426665
137074503,Cristiana,4.0,41430233
323349985,Angeladaniela,1.0,41431239
50429252,Paolo,7.0,41441420
326124692,Stefano,2.0,41444010
115777793,Boris,18.0,41444711
13766340,Andreas,34.0,41446742
214559594,Junior,3.0,41447354
326168865,Carlo,5.0,41449186
nan,nan,nan,41451320
nan,nan,nan,nan
Daniela,nan,356.0,"**Special summer/fall 2021"""
326184211,Simone,1.0,41451459
306448926,Roberta,1.0,41455263
29443313,Vincenzo,17.0,41458338
29443313,Vincenzo,17.0,41458922
308946167,Gardenia,2.0,41465087
326376362,Fulvia,1.0,41465533
308946167,Gardenia,2.0,41465610
171754093,Mattia,5.0,41466285
9896021,Orietta,3.0,41466794
326390727,Andrea,2.0,41467044
326168865,Carlo,5.0,41468095
28038285,Emiliano,1.0,41469010
326431866,Roberta,1.0,41471375
326435759,Elegant Rooms Roma,1.0,41471639
326444084,Nick,1.0,41472573
97198484,Stefania,1.0,41472576
8808915,Omar,2.0,41473566
321457838,Niccolo',2.0,41475162
315295930,Maria Luisa,1.0,41476845
326460319,Cristiana,3.0,41480144
326662819,Yusuf,1.0,41492659
326983539,Michele,1.0,41515147
13766340,Andreas,34.0,41516432
29443313,Vincenzo,17.0,41516623
194582260,Caterina,3.0,41516898
194582260,Caterina,3.0,41517387
6222268,Stefano,7.0,41519040
4064206,Romangelo,7.0,41520267
6222268,Stefano,7.0,41520343
327034688,Giovanni,5.0,41520917
326390727,Andrea,2.0,41521831
327034688,Giovanni,5.0,41522045
327034688,Giovanni,5.0,41522409
327047682,Antonio,1.0,41522418
327034688,Giovanni,5.0,41522681
327034688,Giovanni,5.0,41523025
327067646,Antonio,1.0,41524832
28210923,Fabio,1.0,41526376
29873406,Isabella,5.0,41530934
20298229,Federica,4.0,41541506
327246552,Diego -,1.0,41541922
15176870,Marida,11.0,41542797
188267189,Andrea,2.0,41543119
13919175,Angelo,2.0,41543954
13559298,Ottavia,11.0,41545366
13919175,Angelo,2.0,41547644
327281033,Rosellina,1.0,41548391
160020,Lorenzo,8.0,41550077
327332227,Francesca,7.0,41552299
50368024,Daniele,1.0,41552337
11334242,Federico,3.0,41553081
35051434,Laura,2.0,41556381
77265385,Luigi,1.0,41558086
1313071,Massimo,2.0,41571330
82060206,Fresia,1.0,41571753
29873406,Isabella,5.0,41575460
6636062,Roberta,1.0,41575576
327698638,Daniele,2.0,41580997
317959872,Franco,2.0,41586718
52081193,Stephanie,1.0,41588952
23532561,IFlat,175.0,41590533
23532561,IFlat,175.0,41591008
23532561,IFlat,175.0,41591349
327810011,Domenico,1.0,41591473
328014615,Alessandro,1.0,41601903
328019449,Christian,3.0,41602705
328019449,Christian,3.0,41603409
44328091,Valeri,19.0,41603902
328019449,Christian,3.0,41603969
1534295,Ilaria,4.0,41604416
44328091,Valeri,19.0,41604933
24108389,Luigi,3.0,41605978
249027406,Simone,1.0,41609425
44263839,Fabio,2.0,41610401
328079036,Domus Trevi,1.0,41610753
328122234,Settimio,1.0,41615072
184061824,Paolo,2.0,41615667
57529295,"Simone, Francesca&Alessia",20.0,41617024
155760249,Giovanni,2.0,41627202
2655481,Stefano,2.0,41628524
328080490,Paola,1.0,41630088
328367583,Laura,1.0,41630394
328387994,LHP Suite Trastevere,1.0,41632856
170506218,Francesco,7.0,41632861
327288519,Art,1.0,41632902
327654871,Mathias,1.0,41632991
170506218,Francesco,7.0,41633161
17026349,Giovanna,1.0,41633376
37563712,Andrea,1.0,41635491
170506218,Francesco,7.0,41635995
170506218,Francesco,7.0,41636400
20203441,Patrizia,1.0,41636665
170506218,Francesco,7.0,41636683
170506218,Francesco,7.0,41637002
328550309,Home Holiday,1.0,41644392
322220288,Vittoria,2.0,41651193
307024583,Silvio,3.0,41651208
1238041,Alessandro,4.0,41651934
1238041,Alessandro,4.0,41652150
27573701,Gabry,2.0,41656559
43240163,Alex,2.0,41658611
69985537,Sacha,1.0,41659968
9928446,Claudia & Daniele,3.0,41666357
11646542,Eugenia,1.0,41673039
328924276,Antonella,1.0,41674188
328967820,Simone,1.0,41678431
3898599,Sara,6.0,41680140
49345905,Maria Chiara,1.0,41680942
281415886,Daniella,4.0,41681268
328995184,Faezeh,1.0,41681309
133563294,Silvia,1.0,41682195
3898599,Sara,6.0,41682832
329018132,Roberto,1.0,41683106
329022819,Gioia,1.0,41683562
36080698,Alfred,6.0,41685517
17057522,Filippo,1.0,41685557
1355106,Giuseppe,17.0,41687808
132749867,Andrea,3.0,41697307
1369759,Angelo,29.0,41700481
181436727,Donatella,3.0,41702088
75450,Sasa,10.0,41708952
19339416,Paola,2.0,41715349
251477787,Nelli,1.0,41716226
85789047,Agnese,6.0,41716819
132808879,Maurizio,3.0,41726854
123400095,Vito,1.0,41728542
329543325,G. A. S.,2.0,41729212
36189228,Daniele,4.0,41730030
329543325,G. A. S.,2.0,41731102
329562752,Daniele,1.0,41731824
22882112,Fabiano,3.0,41732794
312379554,Giusy,2.0,41735910
27938749,Andriana,4.0,41736209
329612777,Natalia,1.0,41737314
329629467,Maria Grazia,1.0,41739380
24215489,Chiara,5.0,41739453
329686514,Gullar,2.0,41743927
6479094,Danilo E Federica,1.0,41758452
329910983,Fabio,1.0,41761396
327332227,Francesca,7.0,41765519
327332227,Francesca,7.0,41765691
329953119,Hanieh,1.0,41766287
203905064,Ilgar,1.0,41766312
20564750,Cinzia,1.0,41767240
28408673,Chiara,1.0,41767657
278188066,HH Roma,3.0,41770768
278188066,HH Roma,3.0,41780486
42776295,Commendable,5.0,41781950
235620703,Student,2.0,41782728
228906478,Nizam,5.0,41785112
330158277,Francesco,1.0,41786701
311804750,Federico,4.0,41788286
23532561,IFlat,175.0,41792841
330132197,Fabio,1.0,41795672
330332231,Navona,2.0,41806646
330343786,Elvira,1.0,41807390
249872571,National Apartment,4.0,41811076
96122546,CleanBnB Team,111.0,41811917
166975297,Alessandro,4.0,41815205
35359989,Ilaria,1.0,41815280
330404090,Jason,1.0,41815315
341489562,Varental,9.0,41820519
16196535,Giovanni,1.0,41828230
330594692,Italientipps,1.0,41828378
33744724,Corrado,1.0,41833422
7576133,Marco,1.0,41834035
21199878,Daniele,2.0,41834235
176011306,Francesca & Riccardo,4.0,41834704
295973174,Eugenia,1.0,41838353
23532561,IFlat,175.0,41843771
17750633,Andrea,1.0,41846732
330810826,Maria Cristina,1.0,41849770
279415050,Adriana,1.0,41850316
122992528,Gian Marco E Nicole,9.0,41852740
97409859,Magenta,28.0,41854108
12627810,Francesca,4.0,41865444
14377295,David,2.0,41866903
77065828,Oriana,1.0,41867782
258606927,Farhana,4.0,41867886
258606927,Farhana,4.0,41868038
253840815,Elena,1.0,41868133
21474710,Carlo,4.0,41869615
243246889,Patrizia,2.0,41871440
5546610,Antonio,4.0,41871878
331113247,Daniele,1.0,41872405
281908319,Jessica,5.0,41872867
331121642,Tommaso,1.0,41873495
49392851,Camilla,1.0,41875335
96122546,CleanBnB Team,111.0,41893247
331275546,Mariano,1.0,41893306
273724774,Giuseppe,1.0,41895635
141856258,Ariana&Armando,10.0,41897257
29375449,Manuela,1.0,41898215
331321573,Shahab,1.0,41898861
331332232,Ines,2.0,41900490
331352577,Dreamer,1.0,41903440
136087350,Fabrizio,2.0,41905973
1091536,Aurora,2.0,41906546
147797381,Roberta,7.0,41910231
158842598,Damiano,1.0,41917287
34289292,Polly&Triestino,4.0,41919348
101315639,Marzia E Federico,6.0,41919711
30829315,Roberto,3.0,41919784
101315639,Marzia E Federico,6.0,41920698
4131714,Guendalina,2.0,41920864
101315639,Marzia E Federico,6.0,41921141
30472736,Federica,1.0,41921772
1561023,Simone,18.0,41922611
20428282,Nicoletta,33.0,41924859
24215489,Chiara,5.0,41925128
314434118,Simonetta,5.0,41925741
121218361,Silmi,1.0,41926922
25555182,Alessandro,1.0,41929791
42282438,Carlo,1.0,41932047
331767451,Jesus Benedetto,1.0,41933206
366675784,Luigia,1.0,41933425
30829315,Roberto,3.0,41934143
122976121,Fabrizio,3.0,41943175
98027615,Vanessa,7.0,41944114
132808879,Maurizio,3.0,41945236
9549387,Emanuele,19.0,41945588
330332231,Navona,2.0,41947024
160739038,Giorgia,2.0,41947112
314434118,Simonetta,5.0,41947282
314434118,Simonetta,5.0,41948666
310692814,Gaia,3.0,41949783
331998125,Claudio,1.0,41953651
332005274,Michela,3.0,41954514
63336333,Alex,11.0,41956166
314434118,Simonetta,5.0,41965823
96122546,CleanBnB Team,111.0,41970051
332005274,Michela,3.0,41972796
332005274,Michela,3.0,41973002
271062056,Gabriella,2.0,41973068
281415886,Daniella,4.0,41973614
332273020,Serenella,1.0,41974253
65351020,Cinzia,1.0,41978548
213476806,Robab,1.0,41982697
159576528,Ata,1.0,41983138
6233483,Enrico,8.0,41984013
323934382,Francesca,1.0,41989357
9912358,Andrea,1.0,41990281
8757681,Roger & Team,18.0,41993365
96122546,CleanBnB Team,111.0,41994132
332627872,Paradise,1.0,41997356
74972375,Daniele,2.0,41997620
332630798,Pierpaolo,1.0,41997633
96541131,Clais,1.0,41997730
332667535,Camilla Maria Anna,4.0,42001009
52407097,Ferdinando,2.0,42006351
56952186,Isacco,8.0,42006445
330593729,Renata,1.0,42008550
3590553,Paolo,5.0,42009994
31928639,Lucia,3.0,42017044
48168101,Silvia,10.0,42020668
29891206,Hotel Cinquantatre,5.0,42028715
299080675,Alfarano,1.0,42029020
292531297,Fabio,1.0,42029158
253054890,Agshin,1.0,42030992
333102376,Sara,4.0,42031153
296506976,Mehdi,1.0,42031342
333102376,Sara,4.0,42032088
23152582,Francesco,10.0,42032317
5874957,Pamela,10.0,42032577
333102376,Sara,4.0,42032735
95087271,Liriaudys,1.0,42033680
333140171,Bogdan,1.0,42036962
106011345,Giorgia,1.0,42038382
201776602,Omid,1.0,42042715
314965290,Abdulfata,3.0,42043558
314965290,Abdulfata,3.0,42044158
17150318,Valentina,2.0,42054255
101315639,Marzia E Federico,6.0,42060937
12630807,Claudia,2.0,42063405
292980920,Ahmad,1.0,42067838
26798653,Cesare,1.0,42069539
333469863,Sunny,1.0,42069856
210830502,Nora,4.0,42071534
193843565,Nini,1.0,42078908
17150318,Valentina,2.0,42079492
333688618,Giuseppina,1.0,42081074
4435102,Marco,1.0,42082386
333710957,Mana,2.0,42083313
1346370,Anna,1.0,42084938
333710957,Mana,2.0,42086536
101315639,Marzia E Federico,6.0,42086940
269734594,Alessandro,1.0,42087241
333765555,Barbara,1.0,42090352
333775505,Stefania,1.0,42091275
333785933,Golden Loft Ponte Milvio,2.0,42094060
333825797,Kourosh,1.0,42094755
333866130,Sara,1.0,42096141
4279433,Marco Valerio,2.0,42096631
251055084,Rosalba,1.0,42107875
1107433,Emiliano & Maria,56.0,42108827
333996692,Paolo,3.0,42108953
13766340,Andreas,34.0,42110500
23295015,Paolo & Daniele,7.0,42111205
22882112,Fabiano,3.0,42113576
237997404,Theo,4.0,42114527
224869116,Sonder (Rome),60.0,42114617
262950148,Marina,2.0,42117114
85789047,Agnese,6.0,42120292
85789047,Agnese,6.0,42120548
96934384,Marcello,3.0,42124900
333996692,Paolo,3.0,42126306
333996692,Paolo,3.0,42126345
334233815,Vittorio,2.0,42128165
11695848,Giuseppe,3.0,42129207
13766340,Andreas,34.0,42129341
21076617,Carlo,1.0,42131403
13766340,Andreas,34.0,42131647
72860346,Rosa,7.0,42131967
334284523,Silvia,1.0,42133368
1107433,Emiliano & Maria,56.0,42134574
11695848,Giuseppe,3.0,42134990
11695848,Giuseppe,3.0,42135389
11334242,Federico,3.0,42137462
85789047,Agnese,6.0,42141123
85789047,Agnese,6.0,42141195
334435127,Giorgio,1.0,42147119
11334242,Federico,3.0,42148385
334460335,Junior,2.0,42149446
333121895,Tenuta Capizucchi,6.0,42151066
333121895,Tenuta Capizucchi,6.0,42151450
333121895,Tenuta Capizucchi,6.0,42151648
333121895,Tenuta Capizucchi,6.0,42151791
333121895,Tenuta Capizucchi,6.0,42151995
333121895,Tenuta Capizucchi,6.0,42152228
189022669,Grazia,1.0,42154780
137074503,Cristiana,4.0,42155704
334549796,Roberto,1.0,42157185
325916288,Claudia,4.0,42162002
96934384,Marcello,3.0,42162592
96934384,Marcello,3.0,42162751
78793583,Sharon,1.0,42168264
334689431,Stefano,1.0,42168847
256176714,Alex,2.0,42170397
325513919,Alessandra,1.0,42172674
74437771,Barbara Maria Assunta,4.0,42173394
174688578,Laura,1.0,42174499
5366769,Francesco,2.0,42175077
4310190,Ben,3.0,42176142
334233815,Vittorio,2.0,42176935
405209497,Giorgia,6.0,42186889
44336749,Diego,2.0,42189337
335007627,Andrea,2.0,42191060
232044365,Tommaso,1.0,42191551
32325530,Emilio,1.0,42192061
28792131,Giusi,1.0,42210569
313005172,Residenza,5.0,42210787
67406087,Renato,1.0,42213445
36960867,Gianluca,1.0,42216074
335007627,Andrea,2.0,42216234
29042430,Sleepinitaly,8.0,42216568
218356492,Andrea,22.0,42217316
335339910,Valerio,1.0,42217885
218356492,Andrea,22.0,42217969
218356492,Andrea,22.0,42218238
15931004,Giuseppe,2.0,42218810
36821067,Andrea & Fabrizio,2.0,42220727
335368193,Barbara,3.0,42220912
193680684,Andrea,3.0,42221081
105901252,Giovanna,2.0,42223005
38358150,Cristiana,7.0,42236540
47414966,Bruna,8.0,42238626
nan,nan,nan,42239818
nan,nan,nan,Casa Vacanze 
Monica,nan,167.0,"Holiday Home"""
335554767,Susanna & Francesca,1.0,42239948
nan,nan,nan,42240592
Monica,nan,166.0,"Holiday Home"""
23532561,IFlat,175.0,42241678
335566755,Paola,2.0,42242299
13814509,Francesca,10.0,42242623
333091967,Ilenia,11.0,42244343
335546829,Nicola,3.0,42244521
3123792,Andrea,8.0,42246129
302109096,Francesco,8.0,42251762
1450696,ItalyPerfect,6.0,42252319
325916288,Claudia,4.0,42252699
25935752,Renting,6.0,42252770
23446740,Mattia,6.0,42260780
23446740,Mattia,6.0,42261844
24255561,Massimo,2.0,42264222
335566755,Paola,2.0,42268620
258711667,Andrea,1.0,42268842
22687849,Giacomo,2.0,42273195
3123792,Andrea,8.0,42277303
245163466,Rosalba,1.0,42283212
316731877,Stefano,1.0,42285495
335546829,Nicola,3.0,42285509
27820804,Anna,11.0,42286501
333740677,Lucia,1.0,42288439
93146743,Rosario,5.0,42288988
238421138,Marco,2.0,42289227
335546829,Nicola,3.0,42290632
224869116,Sonder (Rome),60.0,42291401
58590154,Pina,1.0,42296389
336213360,June,1.0,42299686
43806818,Hartine,1.0,42301976
336255717,Giovanni,1.0,42304207
305063803,Borgo,11.0,42304535
305063803,Borgo,11.0,42304547
330235561,Andrea,3.0,42304986
63336333,Alex,11.0,42305662
43240163,Alex,2.0,42305751
2378242,Amen,12.0,42309818
