id;name;host_id;zone_id;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;availability_365;number_of_reviews_ltm
3756490;Charming in Trastevere!;15006675;1;Entire home/apt;80;6.0;16;02/01/2020;0.18;330.0;0
3763896;Tiny House in the heart of Rome;19276479;1;Entire home/apt;96;30.0;23;27/12/2019;0.29;258.0;0
3765126;Apartment near St. Peter even for a day;11095574;1;Entire home/apt;62;1.0;4;01/11/2021;1.71;359.0;4
3771660;Apartament in villa with garden;8582934;5;Entire home/apt;40;1.0;35;01/11/2021;0.4;353.0;4
3771707;Nel cuore di Roma, una piccola oasi;17593297;1;Entire home/apt;130;1.0;1;23/10/2016;0.02;365.0;0
3772428;Centrale Appartamento Storico;19291580;1;Entire home/apt;73;2.0;61;10/10/2021;0.71;305.0;3
3772731;Francesco Sweet Vatican Apartment;12715790;1;Entire home/apt;98;3.0;278;01/03/2020;3.16;1.0;0
3774868;Amazing Flat in Historic Building - Ghetto;17486395;1;Entire home/apt;80;5.0;154;06/03/2020;1.78;167.0;0
3778842;The very heart of Rome. Trevi!;19378766;1;Entire home/apt;136;2.0;123;30/12/2019;1.4;340.0;0
3780547;Lollo House Apartment in Rome;19393423;3;Entire home/apt;65;2.0;125;01/11/2021;1.41;175.0;2
3784829;GetInRome Vaticano private apartment;3574758;1;Entire home/apt;62;3.0;20;01/11/2021;0.4;344.0;4
3786533;Studio 71;19433762;3;Entire home/apt;207;2.0;179;09/11/2021;2.02;157.0;16
3786639;Luxury Apt. Rome - Center!;19434044;3;Entire home/apt;200;3.0;4;27/10/2015;0.05;0.0;0
3787486;All'Ombra del Cupolone Suite❀;190140;1;Private room;146;1.0;122;14/11/2021;1.39;86.0;5
3791684;Trastevere Friendly-Family&Friends;4571163;12;Entire home/apt;110;1.0;165;15/03/2020;1.95;8.0;0
3799150;Centre of Rome , Trastevere main square;19378187;1;Private room;45;2.0;1;13/08/2014;0.01;0.0;0
3799623;COLOSSEUM SUNNY HOLIDAY;19515217;1;Entire home/apt;65;2.0;96;05/11/2016;1.09;0.0;0
3801938;Monti neighborhood cozy apartment;3504;1;Entire home/apt;105;5.0;1;26/08/2021;0.28;345.0;1
3807245;studio with terrace Domus 5;19565057;12;Entire home/apt;60;3.0;178;27/09/2020;2.01;161.0;0
3813675;MARTHOUSE;19608872;7;Entire home/apt;90;1.0;50;15/11/2021;0.61;246.0;13
3816107;LUXURY APARTMENT IN VIA DEL CORSO;334245146;1;Entire home/apt;104;1.0;36;12/09/2020;0.41;351.0;0
3816254;Letizia House - New management since Feb 2020;19613095;1;Entire home/apt;119;3.0;168;26/11/2021;1.98;79.0;6
3816491;Casa Gaia Rome Apartment Trionfale;19624821;13;Entire home/apt;60;1.0;9;04/01/2020;0.11;265.0;0
3819887;Assunta Domus - Elegant Suite;19646720;1;Entire home/apt;790;1.0;10;31/03/2019;0.13;333.0;0
3822200;Aristocarli bed and breakfast;19620599;12;Private room;58;1.0;6;01/01/2020;0.09;362.0;0
3823512;Artistic Loft, Terrace with a Spectacular View!;3159041;1;Entire home/apt;77;3.0;180;06/12/2021;2.04;110.0;39
3824311;S. GIOVANNI-sunny apt near Coliseum;8117002;7;Entire home/apt;48;5.0;34;05/05/2016;0.39;0.0;0
3826642;single room in monteverde,;4911309;12;Private room;35;3.0;4;23/02/2020;0.06;365.0;0
3835178;Hazelrome apartment- two bedroom flat;14916444;1;Entire home/apt;90;2.0;334;20/10/2020;3.78;318.0;0
3835200;B&B IL MAESTRO ROMA CENTRO/TERMINI;12601556;1;Private room;43;1.0;172;31/05/2017;2.26;0.0;0
3836477;EPY HOUSE ROME;19760794;15;Entire home/apt;79;1.0;9;22/05/2019;0.12;0.0;0
3837254;La Luna di Roma b&b - Room 4;19450551;5;Private room;60;3.0;11;27/06/2016;0.13;364.0;0
3838220;Charmy, Stylish, Brand New 1Bed Apt;15138120;14;Entire home/apt;90;1.0;1;18/08/2014;0.01;39.0;0
3838698;Apartment sunny, clean near Metro A;19735844;7;Entire home/apt;70;2.0;23;14/09/2021;0.27;167.0;1
3838991;Lulù House!;19777138;11;Entire home/apt;48;2.0;5;07/10/2019;0.06;361.0;0
3838999;In the heart of Rome;8031381;1;Entire home/apt;69;2.0;93;14/02/2020;1.06;167.0;0
3842191;Penthouse in the Centre of Rome;18555933;1;Entire home/apt;457;1.0;3;27/07/2015;0.03;358.0;0
3842322;Hazelrome apartment- one bedroom flat;14916444;1;Entire home/apt;60;2.0;114;25/10/2021;1.28;126.0;5
3844435;apartament in Rome the eternal city;10520844;11;Entire home/apt;116;2.0;34;29/11/2021;0.4;351.0;3
3855068;Green modern Rome;19885521;5;Private room;39;3.0;10;23/06/2018;0.18;157.0;0
3855289;Domus900 Apartment Roma Policlinico;19182616;3;Entire home/apt;86;2.0;128;02/11/2021;1.44;333.0;16
3858333;BEST CENTRAL LOCATION with BIG ROOF;3016085;1;Entire home/apt;900;1.0;1;14/06/2016;0.01;339.0;0
3858565;Stanza vicinissima metro;19864475;7;Private room;30;1.0;78;21/08/2019;0.89;0.0;0
3861403;house colosseo;19925035;1;Entire home/apt;143;1.0;40;21/01/2020;0.46;279.0;0
3868567;Camera. Roma Policlinico D;19182616;3;Private room;44;3.0;44;05/11/2019;0.54;333.0;0
3870814;Roma-INCANTATA, 5 stops to COLOSSEUM, Terrace;19993934;7;Entire home/apt;180;5.0;14;06/01/2020;0.18;0.0;0
3872531;Ostia Lido Touristic Harbour See Front Attic;1640851;14;Entire home/apt;50;2.0;62;06/12/2021;0.8;269.0;9
3872619;Assunta Domus - Junior Suite;19646720;1;Private room;100;1.0;5;11/02/2018;0.06;287.0;0
3875815;Assunta Domus - Superior Suite;19646720;1;Private room;189;1.0;7;23/06/2017;0.08;291.0;0
3880601;Exclusive Giuliana Suite;20061187;1;Entire home/apt;100;3.0;6;30/06/2015;0.07;356.0;0
3881387;Dream silent flat Trastevere with terrace;15339849;1;Entire home/apt;70;2.0;18;15/08/2021;0.22;0.0;1
3885262;Assunta Domus - Standard Suite;19646720;1;Private room;160;1.0;1;29/11/2014;0.01;347.0;0
3885942;FRESH AND SANITIZED STUDIO IN THE HEART OF ROME;8757681;1;Entire home/apt;73;2.0;215;18/09/2021;2.42;235.0;8
3887589;La Terrazza di Trastevere;20108986;1;Entire home/apt;100;5.0;94;05/09/2019;1.08;0.0;0
3899402;Chez moi, your home;2614719;1;Private room;19;2.0;50;10/03/2020;0.69;250.0;0
3899882;Cartari piazza navona suite;316068;1;Entire home/apt;58;3.0;91;06/03/2020;1.03;0.0;0
3904487;Sunny Room in Roma;16057726;9;Private room;23;2.0;152;26/06/2020;1.91;16.0;0
3910262;Close to Vatican in the green;10563021;11;Entire home/apt;140;3.0;16;29/08/2018;0.18;0.0;0
3917900;Apartment with terrazzo in centre of Rome;20296339;1;Entire home/apt;95;7.0;4;11/10/2021;0.1;177.0;1
3918529;Apartment Al Borgo;20299255;1;Entire home/apt;60;3.0;254;05/10/2020;2.88;341.0;0
3920579;PignetoRhome: Casetta Allegra;18966357;9;Entire home/apt;40;1.0;440;18/11/2021;5.27;343.0;34
3921497;Friendly and Cozy Apartment in Rome;16270609;7;Entire home/apt;53;3.0;10;13/08/2015;0.11;0.0;0
3935237;New Apartment Sistina near Trevi & Spagna;20388275;1;Entire home/apt;150;2.0;127;27/02/2020;1.44;0.0;0
3941907;Trastevere, pretty,central,economic;1013976;1;Entire home/apt;71;1.0;41;16/11/2021;0.47;303.0;5
3942533;L'appartamento al centro di Roma !;20429278;3;Entire home/apt;78;3.0;11;21/09/2015;0.13;284.0;0
3944494;Stanza Rosa bagno privato c. vasca;20440037;7;Private room;39;2.0;21;12/08/2019;0.26;331.0;0
3945474;Attico con magnifica terrazza;20445955;1;Entire home/apt;95;2.0;61;16/04/2019;0.69;126.0;0
3949303;CASA NINO Green room in ROME;20467640;10;Private room;45;2.0;51;17/10/2019;0.65;135.0;0
3949322;CASA NINO Violet room in ROME;20467640;10;Private room;30;1.0;44;24/10/2020;0.5;135.0;0
3949776;Nice Flat with 2 big rooms near Vatican and Subway;20470541;1;Entire home/apt;58;1.0;393;28/11/2021;4.44;182.0;25
3964706;Cozy apartment with sunny terrace;13520904;9;Entire home/apt;67;2.0;60;10/09/2018;0.73;251.0;0
3965485;Live in the heart of Rome in a charming with terrace Apartment in Monti Colosseum;20551668;1;Entire home/apt;75;3.0;305;24/11/2021;3.47;193.0;27
3972866;Accogliente bilocale con parcheggio;20590389;13;Entire home/apt;69;1.0;16;04/11/2016;0.19;90.0;0
3975306;GENS MUNDI B&B;20601069;14;Private room;80;1.0;12;24/08/2021;0.15;358.0;1
3981944;centro storico di Roma, Campo dei Fiori;20639872;1;Entire home/apt;100;3.0;1;06/11/2021;0.88;340.0;1
3983908;ROMA S.PIETRO: NIDO DEGLI ANGELI;20649650;1;Entire home/apt;60;5.0;15;24/10/2021;0.17;334.0;7
3992318;HOLIDAY HOUSE BONCOMPAGNI SUITE ROMA;20695165;1;Entire home/apt;58;1.0;212;03/12/2021;2.43;303.0;9
3993040;Luxury apartment for 6 persons close Spanish Steps;20699080;1;Entire home/apt;267;2.0;33;08/10/2019;0.38;195.0;0
3994822;ROOM IN ROME AT THE CENTER FOR ERASMUS STUDENTS;12959919;7;Private room;36;2.0;101;25/09/2021;1.15;342.0;1
3997403;antica panetteria at Trevi Fountain;13805574;1;Entire home/apt;90;3.0;44;03/10/2021;0.58;354.0;5
3999713;St. John'sLong Bridge house;19408592;7;Entire home/apt;47;2.0;97;29/11/2021;1.1;94.0;11
4001052;Accomodation near Trastevere/FAO;20745386;10;Private room;40;7.0;51;07/10/2019;0.64;364.0;0
4005276;Vatican Palace;3095348;1;Entire home/apt;90;3.0;204;14/11/2021;2.31;347.0;3
4009676;appartamento turistico  camera blu;546733;14;Private room;40;5.0;35;21/10/2019;0.44;365.0;0
4010704;Vacanze  a Roma nel verde!;15761369;12;Entire home/apt;58;5.0;40;20/10/2019;0.46;354.0;0
4012756;Casa Grifone 200 steps from Coliseum-1 bedroom apt;20802755;1;Entire home/apt;89;2.0;10;24/10/2021;0.2;69.0;1
4017406;Trastevere Charming Romantic Loft (il Nido di Leo);20830382;1;Entire home/apt;70;2.0;203;19/11/2021;2.32;219.0;28
4020383;Casa Grifone 200 steps Coliseum-flat with terrace;20802755;1;Entire home/apt;88;2.0;20;20/10/2021;0.25;65.0;8
4022031;Apartment Dolce vita;20850947;1;Entire home/apt;133;1.0;82;06/10/2019;1.02;0.0;0
4022646;Room Gianicolo - garden + wifi;19692109;12;Private room;50;2.0;35;15/05/2018;0.4;363.0;0
4027705;APARTMENT VEIO, next to metro, close to Colosseum;13824746;7;Entire home/apt;80;2.0;191;01/03/2020;2.17;27.0;0
4028645;Appartamento in Roma;20886694;2;Entire home/apt;100;2.0;2;01/11/2021;0.02;355.0;1
4028951;Casa Grifone 200steps from Coliseum;20802755;1;Private room;69;2.0;5;26/11/2021;0.08;70.0;4
4029035;C-Room @ B&B Savoia °°°Super affordable°°°;20888423;3;Private room;30;1.0;82;08/08/2021;0.93;362.0;2
4029162;Flatinrome Termini Complex - Unit B;494485;3;Entire home/apt;68;1.0;3;30/06/2020;0.05;0.0;0
4035256;Green 152 - Rome Monti Colosseum;20922210;1;Entire home/apt;120;1.0;4;21/09/2015;0.05;0.0;0
4037370;Flatinrome Termini Complex - Unit F;494485;3;Entire home/apt;60;1.0;1;09/04/2018;0.02;0.0;0
4037858;Books' Heaven;20568283;10;Private room;35;1.0;76;01/01/2020;0.88;333.0;0
4040683;Confortable cozy double room MetroA NumidioQuadrat;20939375;7;Private room;25;1.0;132;19/12/2019;1.51;311.0;0
4043173;Flatinrome Termini G - up to 13 guests - free wifi;494485;3;Entire home/apt;109;1.0;16;29/07/2020;0.19;0.0;0
4044107;Matrimoniale-Vaticano Metro Lepanto;6419565;1;Private room;66;1.0;23;02/11/2021;0.26;346.0;10
4044598;Bright  apartment in Trastevere;17361923;12;Entire home/apt;75;3.0;14;10/10/2018;0.17;359.0;0
4044833;DISTRICT TRASTEVERE - B&B LA LUPA;1973782;12;Private room;65;1.0;195;26/02/2020;2.4;351.0;0
4045729;Amazing flat in the historic centre;15949588;1;Entire home/apt;120;2.0;16;28/11/2021;0.18;357.0;5
4045813;affascinante Prati-Vaticano;2485447;1;Private room;70;4.0;3;07/10/2021;0.05;41.0;1
4045975;Nice flat in the center of Rome;108115545;1;Entire home/apt;80;2.0;341;19/10/2020;3.89;255.0;0
4050017;COZY  AND NICE APARTMENT  CLOSE VATICAN AND SUBWAY;9682390;1;Entire home/apt;63;2.0;10;27/11/2021;0.17;335.0;8
4050526;Piazza Navona Junior Suite Roma !;21003554;1;Entire home/apt;80;2.0;209;22/11/2021;2.73;362.0;22
4051840;Flatinrome Fiera 2  connected to the city in 14min;494485;10;Entire home/apt;95;1.0;6;11/07/2021;0.08;358.0;1
4064505;Lovely loft Navona.;21080578;1;Entire home/apt;67;3.0;276;27/11/2021;3.17;332.0;10
4064649;Silvano's Home in Rome;21081370;1;Entire home/apt;113;3.0;9;02/01/2019;0.1;343.0;0
4065891;Casa Visconti - St. Peter;21086825;1;Entire home/apt;90;2.0;6;03/10/2021;0.16;278.0;1
4066215;Flatinrome Fiera 5 - Private terrace+parking+wifi;494485;10;Entire home/apt;120;1.0;5;30/07/2020;0.08;358.0;0
4066588;Rome by sea;21089774;14;Entire home/apt;150;3.0;79;22/10/2021;0.9;191.0;5
4066717;Trani Rooms;7445351;1;Private room;70;1.0;10;24/06/2019;0.14;365.0;0
4066748;Flatinrome Trastevere B-Spacious Apt in the centre;494485;1;Entire home/apt;234;1.0;60;10/10/2021;0.73;224.0;3
4067717;5p. In The Heart Of Rome 2nd floor;21095791;1;Entire home/apt;90;3.0;55;27/11/2021;0.65;338.0;4
4074986;Relaxing Home Trastevere;21134719;1;Entire home/apt;104;3.0;51;04/11/2021;0.63;170.0;2
4079926;Villetta singola vicino la metro A;21162337;11;Private room;30;1.0;116;02/11/2021;1.33;27.0;20
4081909; Young Room   in  Testaccio;19291580;1;Private room;61;2.0;8;21/10/2019;0.1;305.0;0
4083516;Residenza Micci;21179740;1;Entire home/apt;105;3.0;231;01/11/2021;2.78;275.0;9
4084225;CASA MIA WIFI INCLUDED! LASTMINUTE FREE NIGHTS;21173109;3;Entire home/apt;57;2.0;80;16/10/2019;0.91;0.0;0
4086741;A room with a -green- view, Pigneto;6965649;9;Private room;53;3.0;36;01/11/2021;0.41;357.0;2
4087535;Lovely room close to vatican city;21202061;13;Private room;45;2.0;6;23/11/2019;0.08;359.0;0
4087627;VaticHouse -new gold studio apartment;21156671;1;Entire home/apt;63;2.0;107;06/12/2021;1.22;242.0;8
4088095;Central Apartment Campo De' Fiori;6177690;1;Entire home/apt;58;2.0;243;26/10/2020;2.9;0.0;0
4088152;small loft  Ardeatino-Garbatella;21200624;6;Entire home/apt;80;2.0;114;04/01/2020;1.31;362.0;0
4089511;Charming appt. in Via Giulia;19423578;1;Entire home/apt;68;1.0;157;14/03/2021;1.8;332.0;1
4090316;GHQ,Roma,Monti,Stanza Iulia.;13990242;1;Private room;55;1.0;184;14/11/2021;2.27;327.0;13
4090524;GHQ,Roma, Stanza Cornelia in B&b.Twin room;13990242;1;Private room;52;1.0;129;06/12/2021;1.48;268.0;6
4092709;'Sapphire Apartment' in Rome;382155;7;Entire home/apt;77;3.0;56;08/03/2020;0.65;258.0;0
4094845;Smart Room   in Testaccio;19291580;1;Private room;47;150.0;12;20/05/2018;0.16;311.0;0
4096339;CASA MAGIULI' NAVONA;21247498;1;Entire home/apt;165;2.0;11;03/10/2021;0.14;214.0;7
4096857;ACasaMiaSanPietro House holiday;21249902;11;Entire home/apt;90;3.0;1;02/01/2015;0.01;283.0;0
4096917;Boutique B&B  suite near Coliseum!;81015;1;Entire home/apt;53;3.0;135;21/11/2021;1.54;353.0;18
4097777;Flatinrome Trastevere G - Rooftop!;494485;1;Entire home/apt;168;1.0;41;03/09/2021;0.47;280.0;1
4098928;Casa Di Camilla;21259938;1;Entire home/apt;44;2.0;115;30/11/2021;1.36;346.0;1
4107208;Vatican - Holiday Home;20298229;1;Entire home/apt;290;3.0;167;27/09/2020;1.95;148.0;0
4107423;Charming B&B facing Villa Pamphili;21309509;11;Entire home/apt;67;2.0;68;02/11/2021;0.78;55.0;3
4110147;Alloggio privato locato per fini Turistici;21324539;1;Entire home/apt;50;3.0;131;05/11/2021;1.52;340.0;14
4114737;Elegant room centre well connected;8908216;3;Private room;65;1.0;27;18/09/2021;0.32;333.0;1
4115120;Rome's affordable loft apartment;21351019;9;Entire home/apt;32;5.0;31;25/10/2016;0.4;0.0;0
4116493;Modern studio with garden;21356956;4;Entire home/apt;35;2.0;102;30/11/2021;1.17;154.0;1
4118140;Pantheon 180 sq.m. Duplex;21364904;1;Entire home/apt;450;2.0;142;25/10/2021;1.62;245.0;10
4118272;BonBonFlat piazza di Pietra 1;3040476;1;Entire home/apt;155;3.0;238;27/11/2021;2.73;308.0;14
4123584;Domus Roma Trionfale Apartments by Maria 1;11691554;13;Entire home/apt;65;2.0;61;05/11/2021;0.79;320.0;4
4124918;La Dolce Vita Trastevere;21397943;1;Entire home/apt;70;7.0;234;18/10/2020;3.56;260.0;0
4126165;FOLIA   EcoApartment @Vatican City;21403861;1;Entire home/apt;300;2.0;3;21/10/2017;0.04;361.0;0
4128308;THE COLOSSEUM'S SUNSET (sanitized with ozone);1180196;1;Entire home/apt;60;1.0;445;05/12/2021;5.1;140.0;40
4129041;Vintage Loft Apartment close to  Trevi Fountain;21419992;1;Entire home/apt;94;2.0;513;04/12/2021;5.91;249.0;46
4132262;Bruno's Vatican Suite casa vacanze;14684671;1;Entire home/apt;70;1.0;56;15/10/2021;0.66;354.0;3
4132405;Residenza Mellini 34;21438341;1;Private room;102;2.0;20;01/01/2019;0.24;342.0;0
4132703;Private double room in St Peter;21439617;11;Private room;60;2.0;16;30/05/2018;0.19;364.0;0
4132914;STANZA ARA COELI;21440812;1;Private room;50;1.0;182;12/09/2021;2.09;353.0;10
4133131;Pelagio room;17167875;11;Private room;53;1.0;18;28/07/2019;0.24;354.0;0
4133997;Cozy studio in Trastevere;1355106;1;Entire home/apt;60;4.0;47;30/10/2021;0.54;246.0;5
4134624;Indoor-outdoor camping by RomanFarm;149774;10;Entire home/apt;15;2.0;14;24/06/2019;0.18;364.0;0
4135723;Nice room in Trastevere;1355106;1;Private room;34;3.0;238;29/11/2021;2.72;348.0;11
4135798;Cozy studio in Trastevere 2;1355106;1;Entire home/apt;70;4.0;79;28/03/2019;0.9;236.0;0
4138667;La Casa di Bambi lovely place for happy stays;21458605;15;Entire home/apt;54;4.0;45;10/12/2019;0.56;292.0;0
4138848;The Great Beauty of Pantheon II;12964457;1;Entire home/apt;120;2.0;144;05/11/2021;1.74;339.0;7
4139733;La Casa di Mamma;21210752;3;Entire home/apt;160;2.0;11;16/04/2019;0.13;68.0;0
4141451;Room Isole;21480168;3;Private room;45;2.0;9;14/06/2018;0.18;36.0;0
4141471;Luxury APARTMENT in Vatican Area;21484461;1;Entire home/apt;373;2.0;2;12/05/2018;0.04;360.0;0
4141988;Stanza con bagno privato;5290697;12;Private room;50;1.0;1;21/06/2016;0.02;364.0;0
4144210;CASA VACANZE B&B ROMA;2339272;7;Entire home/apt;70;1.0;10;02/11/2021;0.13;364.0;1
4146218;VERDE ROMA VACANZE;21509024;12;Entire home/apt;70;3.0;180;19/09/2020;2.06;260.0;0
4147025;Fantastic apt. with amazing view of Rome!;1913274;1;Entire home/apt;85;3.0;79;09/08/2021;0.91;311.0;1
4147921;LITTLE GEM 2 Apartment, free WI-FI;382155;7;Entire home/apt;61;3.0;7;14/03/2020;0.1;330.0;0
4148850;Quiet new little apartment in Rome;7845982;3;Entire home/apt;264;3.0;1;05/01/2015;0.01;85.0;0
4154272;Appartamento Piazza Cavour;21555666;1;Entire home/apt;135;2.0;49;31/10/2021;0.56;355.0;1
4155068;Lodgeroma appartment just for two;21165614;11;Entire home/apt;83;2.0;5;02/01/2020;0.06;212.0;0
4155221;ROME VATICAN 8 MINUTES  PIAZZA DI SPAGNA;21561057;1;Entire home/apt;45;7.0;91;28/11/2021;1.12;343.0;1
4157835;House of Soul 1;21467642;1;Entire home/apt;68;3.0;46;03/01/2017;0.56;233.0;0
4157866;The house of Soul 2;21467642;1;Entire home/apt;75;3.0;89;05/01/2020;1.19;0.0;0
4161305;B&B Roma San Giovanni InternoCinque;21595822;7;Private room;52;3.0;85;04/01/2020;0.97;0.0;0
4161380;Elegante abitazione al centro di Roma - Parioli;21596172;3;Entire home/apt;80;3.0;94;03/01/2020;1.65;101.0;0
4165642;OFFER!! Piazza Navona White Terrace Luxury Flat;8383844;1;Entire home/apt;139;1.0;37;07/08/2020;0.42;332.0;0
4167022;via Candia 89 : Bell'appartamento in zona Vaticano;9922159;1;Entire home/apt;120;1.0;62;27/08/2021;0.71;9.0;1
4167614;LOFT SWEET LOFT;4571163;1;Entire home/apt;100;2.0;5;12/08/2017;0.06;328.0;0
4167902;THE SHADOW OF THE COLOSSEUM (sanitized with ozone);1180196;1;Entire home/apt;64;1.0;405;29/11/2021;4.75;95.0;33
4177868;Atticus Luxury Penthouse with Stunning Terrace;21676683;1;Entire home/apt;344;1.0;44;25/11/2021;0.52;314.0;8
4178057;Cute apartment next to Vatican (Wi-Fi);21488707;11;Entire home/apt;50;1.0;290;29/02/2020;3.32;311.0;0
4178063;CENTRAL Holiday House in Rome!!!!;12499022;1;Entire home/apt;111;2.0;301;07/11/2021;3.46;16.0;25
4181649;M&L Apartment Ardesia 2 _ Colosseo;2143213;7;Hotel room;72;2.0;5;01/11/2021;0.06;75.0;1
4184962;Boutique Apartment with veranda;21596172;7;Entire home/apt;80;3.0;78;04/11/2019;0.92;102.0;0
4185553;A casa vostra!;2137987;15;Private room;30;1.0;79;30/11/2021;0.96;355.0;8
4186414;Terrazza Quattro Venti;1650876;12;Entire home/apt;53;25.0;23;05/01/2021;0.36;147.0;1
4186722;Piazza Mattei Elegant Apartment;2405376;1;Entire home/apt;173;30.0;54;03/10/2019;0.65;251.0;0
4187316;We Love It Home - Rome Garbatella;21723920;6;Entire home/apt;100;2.0;61;27/11/2021;0.73;215.0;3
4187419;Thebestinrome Banchi Nuovi;13730949;1;Entire home/apt;150;3.0;112;19/07/2020;1.28;84.0;0
4187651;Campo dei Fiori lovely apartment;21725323;1;Entire home/apt;99;3.0;31;26/05/2020;0.38;191.0;0
4188281;Coronari Charming Apartment;2405376;1;Entire home/apt;156;3.0;51;04/01/2020;0.6;252.0;0
4188425;Camera con vista;21729361;1;Private room;80;6.0;13;14/11/2021;0.15;321.0;2
4189136;LUXURY ELEGANT COZY HOME -  PANTHEON;21732999;1;Entire home/apt;111;2.0;370;01/12/2021;4.23;221.0;2
4190046;Trastevere FOREVER....!;12424480;1;Entire home/apt;75;4.0;125;27/02/2020;1.44;0.0;0
4190087;JAZZ STYLE The PIANIST  Room with Jacuzzi;21738483;7;Private room;94;1.0;4;13/09/2019;0.05;98.0;0
4190669;JAZZ STYLE - ROCK ROOM magic shower;21738483;7;Private room;65;1.0;3;17/06/2019;0.04;102.0;0
4192396;Una casa nel parco;2674531;3;Private room;35;2.0;19;03/11/2021;0.22;353.0;2
4192814;50% LESS Sleeping in Ancient Walls (Vatican/WiFi);21753880;1;Entire home/apt;65;2.0;80;15/11/2021;0.92;209.0;8
4193034;STANZA COLOSSEO;21440812;1;Private room;45;1.0;157;07/11/2021;1.94;353.0;5
4194969;B&B Casa Perla;21763349;1;Private room;75;2.0;180;27/10/2019;2.08;223.0;0
4195494;Beautiful attic with terrace;21764713;1;Entire home/apt;100;31.0;8;30/08/2019;0.1;0.0;0
4196414;Camera singola in Alloggio Turistico da Ross;7391027;1;Private room;35;2.0;40;31/08/2020;0.47;0.0;0
4197130;Campo de fiori suite;21773759;1;Entire home/apt;85;2.0;111;13/11/2021;1.27;81.0;9
4197769;NAVONA & PANTHEON COZY APARTMENT;15020403;1;Entire home/apt;102;3.0;231;05/12/2021;2.67;201.0;43
4198182;Camera con bagno Fontana di Trevi;17915898;1;Private room;92;1.0;11;02/11/2019;0.15;358.0;0
4201837;Holiday House - Visit Rome without thoughts;21799332;7;Entire home/apt;100;5.0;1;21/10/2015;0.01;352.0;0
4203577;Vatican;21808502;11;Entire home/apt;79;5.0;6;04/01/2019;0.07;358.0;0
4204062;Boutique Domus White Terrace WifiAC;3356656;12;Entire home/apt;97;4.0;114;16/11/2021;1.3;347.0;13
